Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,GT,HyLeak
5,5,0.4074070752143285,0.6752642180714713,0.200507275277439,0.3762070633791851,0.4253448565893185,0.5273206782072504,0.5049234362473385,0.6289255098902762,0.7698443781687261,0.3412729495972975,0.44327825447413,0.3656367786083979
10,5,0.3818459716195822,0.6101068411847996,0.3489845691760698,0.5224719592178299,0.6415017119494634,0.6824553983590076,0.5508233112775428,0.5880899401349583,0.6424006553483799,0.3424006553483799,0.44327825447413,0.3811784538877312
20,5,0.4526711141923248,0.6181883555716351,0.4509131533421911,0.5624451355445792,0.4756136337890454,0.5974366824660013,0.4561277269876578,0.5769048171642172,0.6211814494753574,0.4497528780467859,0.44327825447413,0.377585290601605
50,5,0.4299748150950956,0.5068978920181726,0.4204776790992368,0.4754110770785082,0.4520552346284324,0.4887940328648536,0.4454866545179792,0.4832226631921399,0.5071188959349393,0.4299760387920822,0.44327825447413,0.3485929764986452
5,6,0.4225575025683299,0.92255750256833,0.5225228678445188,0.9164543557157548,0.5568882441403704,0.7072579044857873,0.5945654998780577,0.7434006003295901,0.9225580343957658,0.4082723201100515,0.44327825447413,0.3880475595895888
10,6,0.4912151268349174,0.7107273219568686,0.409674146830688,0.6402373248877503,0.5340384995840817,0.59599679249406,0.5262720232260707,0.5976372308993306,0.7262795302228291,0.469136673079972,0.44327825447413,0.3686731721545938
20,6,0.5231813974171895,0.6508409718852746,0.5166945649330287,0.6386287620360933,0.5179472781715986,0.6264572593243604,0.5179854012781,0.6263428900048562,0.6508507701252899,0.5222793415538614,0.44327825447413,0.3769371204164196
50,6,0.389179961407308,0.461179961407308,0.3903267466416887,0.4405328515351468,0.3896675202555613,0.4668103773984184,0.3896675202555613,0.4668103773984184,0.4668103773984184,0.3896675202555613,0.44327825447413,0.3483497787083106
5,7,0.5137661223510839,0.9304327890177506,0.4809878571512292,0.9586675736137455,0.5632950824500818,0.7176811258387251,0.596576778329396,0.7496456138850898,0.9304671292926254,0.5018957007211968,0.44327825447413,0.3782099030956495
10,7,0.460915726144962,0.7144368529055254,0.4370172527141071,0.662305804663337,0.3984344251675157,0.6077352269664442,0.4051945658285846,0.61449689140998,0.7144525891194493,0.4573097319765922,0.44327825447413,0.3808654307340366
20,7,0.4716818475385437,0.6206180177513096,0.4874820953795277,0.5947074656416059,0.4292724384282035,0.5158197615136079,0.4585353293806636,0.5444061469786828,0.6206792030971946,0.4706792030971946,0.44327825447413,0.3806236388256737
50,7,0.4966522769324221,0.5735753538554991,0.4612518493297114,0.535035278768372,0.4887462758122801,0.5621158410296714,0.4889963215061559,0.5623658867235473,0.5735758567383438,0.4964329995954866,0.44327825447413,0.3429893048014057
5,8,0.1550862331128331,0.3950862331128331,-0.0882088365749702,0.0882663208244753,0.4832133679211558,0.6498440665975548,0.4916520606203559,0.6403577323771619,0.6480775914691015,0.1337918771833872,0.44327825447413,0.3772154945257895
10,8,0.2509655409871903,0.4257228225405884,0.1024312979257815,0.2820669265446273,0.3900293228084804,0.4602773594549719,0.3667310064181885,0.4395252798998422,0.487433127214294,0.2302902700714368,0.44327825447413,0.3674077209692321
20,8,0.2874362642586524,0.4353235882023143,0.3244503398179852,0.4218599026628526,0.413861789093967,0.4437018175777715,0.3876331081906992,0.4163701215509807,0.4366824010866956,0.2866824010866956,0.44327825447413,0.3773685871534428
50,8,0.3685490116810224,0.4327201346756748,0.3723010810695619,0.422557609948256,0.4102257893489995,0.4331667090661467,0.4072545294945759,0.4327846923269395,0.4364290929628338,0.3678576643914052,0.44327825447413,0.353169993515693
5,9,0.5068564892821343,0.8193564892821343,0.5063685032605443,0.7627731081692128,0.5649464021152891,0.6909998645093295,0.5860713581806603,0.7121217783487275,0.889836690746433,0.4612652621750044,0.44327825447413,0.3778508562692057
10,9,0.3823656804139718,0.6461019441502356,0.3166727848759503,0.5276178688865626,0.7266226921605147,0.8136043953473268,0.7238835665546984,0.8193278998993496,0.6905355355359641,0.3476783926788213,0.44327825447413,0.3747449055934057
